"","gid","pid","off","type","player","name","season","fumble","NE"
"353",2148,348782,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"354",2148,348817,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"355",2157,350126,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"356",2157,350137,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"357",2157,350140,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"358",2157,350141,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"359",2157,350155,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"360",2157,350157,"NE","RUSH","WW-0200","Wes Welker",2008,0,1
"361",2157,350158,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"362",2157,350161,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"363",2157,350206,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"364",2157,350226,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"365",2164,351281,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"366",2164,351293,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"367",2164,351297,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"368",2164,351300,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"369",2164,351301,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"370",2164,351303,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"371",2164,351315,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"372",2164,351316,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"373",2164,351318,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"374",2164,351321,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"375",2164,351346,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"376",2164,351347,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"377",2164,351353,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"378",2164,351358,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"379",2164,351359,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"380",2164,351364,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"381",2164,351366,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"382",2164,351368,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"383",2164,351377,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"384",2164,351378,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"385",2164,351384,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"386",2164,351386,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"387",2164,351389,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"388",2164,351390,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"389",2164,351393,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"390",2164,351394,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"391",2170,352234,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"392",2170,352236,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"393",2170,352266,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"394",2170,352267,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"395",2170,352299,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"396",2170,352320,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"397",2170,352322,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"398",2170,352329,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"399",2170,352375,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"400",2170,352378,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"401",2189,355346,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"402",2189,355349,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"403",2189,355350,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"404",2189,355374,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"405",2189,355409,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"406",2189,355416,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"407",2189,355417,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"408",2189,355420,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"409",2189,355432,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"410",2189,355433,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"411",2189,355452,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"412",2189,355455,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"413",2189,355457,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"414",2189,355468,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"415",2189,355469,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"416",2189,355470,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"417",2193,355978,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"418",2193,355980,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"419",2193,356002,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"420",2193,356023,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"421",2193,356024,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"422",2193,356044,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"423",2193,356056,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"424",2193,356069,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"425",2193,356085,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"426",2193,356086,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"427",2203,357554,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"428",2203,357695,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"429",2203,357696,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"430",2207,358192,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"431",2207,358194,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"432",2207,358198,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"433",2207,358208,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"434",2207,358217,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"435",2207,358229,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"436",2207,358230,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"437",2207,358243,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"438",2207,358266,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"439",2207,358319,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"440",2222,360560,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"441",2222,360561,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"442",2222,360562,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"443",2222,360564,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"444",2222,360573,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"445",2222,360583,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"446",2222,360585,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"447",2222,360587,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"448",2222,360596,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"449",2222,360597,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"450",2222,360600,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"451",2222,360610,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"452",2222,360613,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"453",2222,360616,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"454",2222,360617,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"455",2222,360618,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"456",2222,360628,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"457",2222,360630,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"458",2222,360632,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"459",2222,360641,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"460",2222,360642,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"461",2222,360651,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"462",2222,360653,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"463",2222,360654,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"464",2222,360671,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"465",2222,360687,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"466",2222,360688,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"467",2222,360689,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"468",2222,360693,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"469",2229,361714,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"470",2229,361716,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"471",2229,361724,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"472",2229,361725,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"473",2229,361736,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"474",2229,361792,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"475",2229,361804,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"476",2229,361805,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"477",2229,361806,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"478",2232,362182,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"479",2232,362190,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"480",2232,362206,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"481",2232,362213,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"482",2232,362215,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"483",2232,362256,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"484",2232,362257,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"485",2232,362282,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"486",2238,363127,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"487",2238,363149,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"488",2238,363179,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"489",2238,363205,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"490",2238,363207,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"491",2249,364936,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"492",2249,364958,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"493",2249,364962,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"494",2249,364963,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"495",2249,364967,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"496",2249,364977,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"497",2249,364979,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"498",2249,364980,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"499",2249,364986,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"500",2249,365000,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"501",2249,365002,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"502",2249,365007,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"503",2249,365014,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"504",2249,365055,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"505",2249,365058,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"506",2252,365403,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"507",2252,365404,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"508",2252,365413,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"509",2252,365442,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"510",2252,365443,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"511",2252,365446,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"512",2252,365447,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"513",2252,365448,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"514",2252,365475,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"515",2252,365484,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"516",2252,365487,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"517",2252,365489,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"518",2252,365490,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"519",2252,365507,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"520",2252,365516,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"521",2252,365541,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"522",2252,365542,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"523",2252,365543,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"524",2254,365725,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"525",2254,365727,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"526",2254,365742,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"527",2254,365753,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"528",2254,365773,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"529",2254,365774,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"530",2254,365777,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"531",2254,365787,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"532",2254,365788,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"533",2254,365791,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"534",2254,365792,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"535",2254,365799,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"536",2254,365800,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"537",2254,365801,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"538",2254,365802,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"539",2254,365814,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"540",2254,365824,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"541",2254,365825,"NE","RUSH","WW-0200","Wes Welker",2008,0,1
"542",2254,365826,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"543",2254,365838,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"544",2254,365840,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"545",2254,365843,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"546",2254,365846,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"547",2254,365847,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"548",2254,365849,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"549",2254,365850,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"550",2254,365854,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"551",2265,367524,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"552",2265,367528,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"553",2265,367531,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"554",2265,367547,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"555",2265,367550,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"556",2265,367551,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"557",2265,367554,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"558",2270,368327,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"559",2270,368329,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"560",2270,368330,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"561",2270,368356,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"562",2270,368360,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"563",2270,368370,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"564",2270,368385,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"565",2270,368403,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"566",2270,368405,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"567",2270,368431,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"568",2270,368440,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"569",2270,368441,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"570",2285,370754,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"571",2285,370766,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"572",2285,370777,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"573",2285,370786,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"574",2285,370798,"NE","RUSH","SM-3400","Sammy Morris",2008,1,1
"575",2285,370830,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"576",2285,370887,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"577",2285,370896,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"578",2285,370913,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"579",2285,370914,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"580",2285,370915,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"581",2285,370917,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"582",2285,370918,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"583",2285,370919,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"584",2285,370920,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"585",2290,371582,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"586",2290,371604,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"587",2290,371610,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"588",2290,371615,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"589",2290,371616,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"590",2290,371634,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"591",2309,374611,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"592",2309,374619,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"593",2309,374635,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"594",2309,374636,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"595",2309,374655,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"596",2309,374661,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"597",2309,374683,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"598",2309,374691,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"599",2309,374692,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"600",2309,374723,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"601",2309,374765,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"602",2309,374769,"NE","RUSH","BG-1800","BenJarvus Green-Ellis",2008,0,1
"603",2312,375100,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"604",2312,375127,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"605",2312,375128,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"606",2312,375132,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"607",2312,375148,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"608",2312,375165,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"609",2312,375183,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"610",2312,375197,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"611",2312,375229,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"612",2315,375540,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"613",2315,375541,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"614",2315,375549,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"615",2315,375550,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"616",2315,375554,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"617",2315,375555,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"618",2315,375576,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"619",2315,375595,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"620",2315,375596,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"621",2315,375643,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"622",2315,375644,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"623",2315,375652,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"624",2315,375664,"JAC","RUSH","FT-0100","Fred Taylor",2008,0,0
"625",2324,376920,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"626",2324,376922,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"627",2324,376942,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"628",2324,376945,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"629",2324,376964,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"630",2324,376981,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"631",2324,376986,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"632",2324,377010,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"633",2324,377018,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"634",2324,377067,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"635",2324,377068,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"636",2342,379793,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"637",2342,379808,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"638",2342,379817,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"639",2342,379819,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"640",2342,379822,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"641",2342,379825,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"642",2342,379873,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"643",2342,379879,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"644",2342,379882,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"645",2342,379884,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"646",2342,379893,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"647",2342,379897,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"648",2342,379938,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"649",2342,379939,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"650",2350,381067,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"651",2350,381068,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"652",2350,381070,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"653",2350,381071,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"654",2350,381081,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"655",2350,381095,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"656",2350,381157,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"657",2350,381159,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"658",2350,381160,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"659",2350,381173,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"660",2350,381181,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"661",2350,381194,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"662",2350,381226,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"663",2350,381227,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"664",2350,381228,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"665",2363,383093,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"666",2363,383094,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"667",2363,383102,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"668",2363,383104,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"669",2363,383105,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"670",2363,383107,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"671",2363,383108,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"672",2363,383128,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"673",2363,383129,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"674",2363,383135,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"675",2363,383136,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"676",2363,383150,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"677",2363,383151,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"678",2363,383159,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"679",2363,383160,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"680",2363,383161,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"681",2363,383176,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"682",2363,383177,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"683",2363,383179,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"684",2363,383180,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"685",2363,383181,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"686",2363,383182,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"687",2363,383187,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"688",2363,383188,"NE","RUSH","SM-3400","Sammy Morris",2008,0,1
"689",2402,389290,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
"690",2402,389307,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
"691",2402,389322,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
"692",2402,389331,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
"693",2402,389333,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
"694",2402,389336,"NE","RUSH","FT-0100","Fred Taylor",2009,0,1
